I_img.jpg,X,Y,Z,roll,pitch,yaw
I_217000838_0010_01_0034_P00_01.jpg.jpg,124698.383,486846.055,367.6698,0.0596,42.0012,90.1729
I_217000839_0010_01_0033_P00_01.jpg.jpg,124698.0147,486997.0699,365.0948,-0.0393,42.0187,90.2646
I_217000840_0010_01_0032_P00_01.jpg.jpg,124697.5292,487148.0814,362.2102,-0.1164,42.018,90.4075
I_217000841_0010_01_0031_P00_01.jpg.jpg,124697.3164,487299.0737,361.8492,-0.0601,41.9677,90.3683
I_217000842_0010_01_0030_P00_01.jpg.jpg,124696.9173,487450.1029,363.2941,0.0559,41.998,90.2155
I_217000843_0010_01_0029_P00_01.jpg.jpg,124696.6133,487601.1163,365.7704,-0.0642,41.9877,90.3405
I_217000844_0010_01_0028_P00_01.jpg.jpg,124698.0399,487752.1897,368.3744,-0.031,42.0435,90.3232
I_217000845_0010_01_0027_P00_01.jpg.jpg,124698.5805,487903.2539,371.2519,-0.0001,41.9971,90.3323
I_217000846_0010_01_0026_P00_01.jpg.jpg,124697.9649,488054.2484,373.6826,-0.1963,41.9689,90.5441
I_217000847_0010_01_0025_P00_01.jpg.jpg,124696.1002,488205.2284,375.4901,0.0761,41.9787,90.1835
I_217000848_0010_01_0024_P00_01.jpg.jpg,124693.7776,488356.1748,375.7284,0.1059,42.0023,90.0964
I_217000849_0010_01_0023_P00_01.jpg.jpg,124695.342,488507.189,375.9789,-0.0926,41.9988,90.4856
I_217000850_0010_01_0022_P00_01.jpg.jpg,124698.7801,488658.1728,375.6268,-0.018,42.033,90.2841
I_217000851_0010_01_0021_P00_01.jpg.jpg,124700.4706,488809.205,374.2016,-0.0712,42.0176,90.3652
I_217000852_0010_01_0020_P00_01.jpg.jpg,124699.2691,488960.1713,372.3457,-0.0885,41.9596,90.3779
I_217000853_0010_01_0019_P00_01.jpg.jpg,124697.7383,489111.2065,370.4871,-0.0813,41.9912,90.435
I_217000854_0010_01_0018_P00_01.jpg.jpg,124695.9739,489262.1914,368.122,-0.0387,41.9722,90.3734
I_217000855_0010_01_0017_P00_01.jpg.jpg,124694.7622,489413.2291,366.677,-0.1184,41.9712,90.4117
I_217000856_0010_01_0016_P00_01.jpg.jpg,124694.1878,489564.1928,366.4664,-0.0395,41.9869,90.3497
I_217000857_0010_01_0015_P00_01.jpg.jpg,124693.6094,489715.2502,366.8028,-0.1102,41.9716,90.4148
I_217000858_0010_01_0014_P00_01.jpg.jpg,124692.1671,489866.2137,365.5723,0.0623,41.9902,90.1791
I_217000859_0010_01_0013_P00_01.jpg.jpg,124691.2083,490017.2154,362.6565,-0.0139,41.9604,90.2814
I_217000860_0010_01_0012_P00_01.jpg.jpg,124692.4797,490168.2812,359.5684,-0.0571,42.0433,90.3865
I_217000861_0010_01_0011_P00_01.jpg.jpg,124693.2175,490319.3124,359.9731,-0.0203,42.0172,90.2554
I_217000862_0010_01_0010_P00_01.jpg.jpg,124690.358,490470.337,360.3918,-0.0006,42.008,90.2678
I_217000863_0010_01_0009_P00_01.jpg.jpg,124685.9122,490621.3076,359.9067,-0.0345,41.9621,90.2428
I_217000864_0010_01_0008_P00_01.jpg.jpg,124686.1094,490772.3369,360.538,-0.1419,42.0177,90.4228
I_217000865_0010_01_0007_P00_01.jpg.jpg,124686.5271,490923.3137,362.3925,-0.1228,41.9834,90.3522
I_217000866_0010_01_0006_P00_01.jpg.jpg,124686.7624,491074.3285,364.188,-0.0718,41.9697,90.3673
I_217000867_0010_01_0005_P00_01.jpg.jpg,124687.6946,491225.3567,365.4832,-0.0907,41.9914,90.4201
I_217000868_0010_01_0004_P00_01.jpg.jpg,124688.0054,491376.3522,365.3782,-0.0087,41.957,90.2918
I_217000869_0010_01_0003_P00_01.jpg.jpg,124687.9644,491527.3719,365.6493,0.045,41.9956,90.2581
I_217000870_0010_01_0002_P00_01.jpg.jpg,124687.1613,491678.3888,365.71,-0.0476,41.9841,90.3558
I_217000871_0010_01_0001_P00_01.jpg.jpg,124686.0434,491829.4239,366.8502,-0.06,42.0041,90.3454
I_217000873_0011_01_0001_P00_01.jpg.jpg,124905.8108,491822.3034,367.1669,0.0137,-41.8725,-89.713
I_217000874_0011_01_0002_P00_01.jpg.jpg,124901.4867,491671.2734,368.4399,0.0959,-42.0886,-89.6136
I_217000875_0011_01_0003_P00_01.jpg.jpg,124900.8014,491520.2709,368.6506,-0.0672,-41.9791,-89.8588
I_217000876_0011_01_0004_P00_01.jpg.jpg,124901.6946,491369.2523,369.5379,-0.0282,-42.0258,-89.6161
I_217000877_0011_01_0005_P00_01.jpg.jpg,124903.997,491218.3032,370.8454,0.142,-41.9319,-89.6705
I_217000878_0011_01_0006_P00_01.jpg.jpg,124906.6042,491067.2362,373.665,0.0836,-41.935,-89.6545
I_217000879_0011_01_0007_P00_01.jpg.jpg,124905.7855,490916.2791,374.1673,-0.0667,-41.9472,-89.7367
I_217000880_0011_01_0008_P00_01.jpg.jpg,124905.8509,490765.325,372.9445,0.0095,-42.0179,-89.7132
I_217000881_0011_01_0009_P00_01.jpg.jpg,124905.8784,490614.3591,371.1488,0.0601,-41.9841,-89.622
I_217000882_0011_01_0010_P00_01.jpg.jpg,124906.8882,490463.3168,371.0348,0.0798,-41.9461,-89.6372
I_217000883_0011_01_0011_P00_01.jpg.jpg,124910.0232,490312.3325,373.1647,0.0673,-41.9456,-89.6155
I_217000884_0011_01_0012_P00_01.jpg.jpg,124915.1522,490161.3905,375.4286,0.1124,-41.9389,-89.6028
I_217000885_0011_01_0013_P00_01.jpg.jpg,124918.6355,490010.2547,376.1881,0.0551,-41.9406,-89.7068
I_217000886_0011_01_0014_P00_01.jpg.jpg,124915.7784,489859.2303,375.8683,0.1315,-41.9778,-89.5149
I_217000887_0011_01_0015_P00_01.jpg.jpg,124912.7867,489708.2154,375.2107,-0.0238,-41.9829,-89.7907
I_217000888_0011_01_0016_P00_01.jpg.jpg,124910.5716,489557.1187,374.5655,0.0636,-42.0298,-89.6351
I_217000889_0011_01_0017_P00_01.jpg.jpg,124909.7034,489406.1028,374.4134,-0.057,-42.0098,-89.8362
I_217000890_0011_01_0018_P00_01.jpg.jpg,124909.7011,489255.1137,376.1213,-0.0468,-42.017,-89.753
I_217000891_0011_01_0019_P00_01.jpg.jpg,124909.5946,489104.1131,378.046,-0.0934,-41.9969,-89.7942
I_217000892_0011_01_0020_P00_01.jpg.jpg,124909.0661,488953.1138,378.5311,0.0157,-41.9917,-89.6693
I_217000893_0011_01_0021_P00_01.jpg.jpg,124909.0953,488802.1527,376.8798,0.0133,-41.9693,-89.7545
I_217000894_0011_01_0022_P00_01.jpg.jpg,124909.4838,488651.153,373.856,0.0713,-42.0094,-89.6333
I_217000895_0011_01_0023_P00_01.jpg.jpg,124908.9095,488500.0818,371.0641,0.0863,-41.9795,-89.676
I_217000896_0011_01_0024_P00_01.jpg.jpg,124906.7792,488349.0642,367.6709,0.0788,-42.0346,-89.6294
I_217000897_0011_01_0025_P00_01.jpg.jpg,124906.7344,488198.0855,363.9983,-0.0472,-42.0047,-89.827
I_217000898_0011_01_0026_P00_01.jpg.jpg,124909.1562,488047.0978,361.052,0.0549,-41.9998,-89.5645
I_217000899_0011_01_0027_P00_01.jpg.jpg,124913.2374,487896.1187,363.3593,-0.078,-41.9773,-89.869
I_217000900_0011_01_0028_P00_01.jpg.jpg,124915.3716,487745.0668,367.0657,0.0735,-41.9945,-89.6231
I_217000901_0011_01_0029_P00_01.jpg.jpg,124915.3565,487594.0714,367.1182,0.0545,-42.002,-89.6626
I_217000902_0011_01_0030_P00_01.jpg.jpg,124915.9479,487443.0551,365.2425,0.0365,-41.9987,-89.6701
I_217000903_0011_01_0031_P00_01.jpg.jpg,124915.8663,487292.0012,364.3871,0.0786,-42.0004,-89.6888
I_217000904_0011_01_0032_P00_01.jpg.jpg,124913.4397,487140.8965,364.1768,0.0662,-41.9935,-89.6802
I_217000905_0011_01_0033_P00_01.jpg.jpg,124909.1477,486989.8836,363.8703,0.2031,-41.9593,-89.4606
I_217000906_0011_01_0034_P00_01.jpg.jpg,124908.0273,486838.9322,363.1035,0.0326,-42.0141,-89.6607
I_217000907_0011_01_0035_P00_01.jpg.jpg,124913.6272,486687.9533,361.7678,0.0603,-41.9601,-89.6691
I_217000908_0011_01_0036_P00_01.jpg.jpg,124916.5634,486536.8974,362.1127,-0.0304,-41.9582,-89.8092
I_217000909_0011_01_0037_P00_01.jpg.jpg,124916.7133,486385.8798,363.2155,0.0266,-42.0343,-89.6651
I_217000910_0011_01_0038_P00_01.jpg.jpg,124914.5101,486234.8389,363.575,0.0723,-41.9509,-89.644
I_217000911_0011_01_0039_P00_01.jpg.jpg,124912.3862,486083.8395,363.4311,0.0619,-42.0353,-89.6062
I_217000912_0011_01_0040_P00_01.jpg.jpg,124916.6199,485932.8378,363.5402,-0.0279,-41.9829,-89.741
I_217000914_0012_01_0040_P00_01.jpg.jpg,125133.8671,485981.3429,373.9549,-0.0436,41.9693,90.2905
I_217000915_0012_01_0039_P00_01.jpg.jpg,125132.6994,486132.4372,374.9162,-0.0046,42.0373,90.3604
I_217000916_0012_01_0038_P00_01.jpg.jpg,125132.5,486283.3768,374.939,-0.0496,42.0469,90.2134
I_217000917_0012_01_0037_P00_01.jpg.jpg,125133.7988,486434.3764,374.3372,-0.0229,42.0556,90.2511
I_217000918_0012_01_0036_P00_01.jpg.jpg,125134.9109,486585.3466,374.0297,-0.1663,41.9544,90.4059
I_217000919_0012_01_0035_P00_01.jpg.jpg,125132.8804,486736.3736,373.2039,0.0734,42.0758,90.163
I_217000920_0012_01_0034_P00_01.jpg.jpg,125129.7835,486887.3464,372.5158,-0.092,42.0099,90.3788
I_217000921_0012_01_0033_P00_01.jpg.jpg,125129.4221,487038.3717,371.9543,-0.1033,41.9827,90.3792
I_217000922_0012_01_0032_P00_01.jpg.jpg,125129.2523,487189.4353,370.9103,0.0463,42.0236,90.1599
I_217000923_0012_01_0031_P00_01.jpg.jpg,125128.9754,487340.3836,369.471,-0.1349,42.0606,90.4992
I_217000924_0012_01_0030_P00_01.jpg.jpg,125129.2101,487491.4414,367.6421,-0.2024,42.0022,90.4857
I_217000925_0012_01_0029_P00_01.jpg.jpg,125128.7467,487642.4192,365.8574,-0.0087,41.9601,90.2287
I_217000926_0012_01_0028_P00_01.jpg.jpg,125128.7006,487793.4667,366.4872,-0.0998,42.0398,90.2544
I_217000927_0012_01_0027_P00_01.jpg.jpg,125128.5775,487944.492,370.0023,-0.041,42.0114,90.2847
I_217000928_0012_01_0026_P00_01.jpg.jpg,125127.3093,488095.4862,371.1277,-0.0585,42.064,90.3166
I_217000929_0012_01_0025_P00_01.jpg.jpg,125124.5553,488246.531,371.3031,0.0443,41.9692,90.2209
I_217000930_0012_01_0024_P00_01.jpg.jpg,125123.9177,488397.5238,372.5006,0.0062,42.0091,90.2186
I_217000931_0012_01_0023_P00_01.jpg.jpg,125124.4704,488548.5066,373.2355,-0.04,42.0259,90.3281
I_217000932_0012_01_0022_P00_01.jpg.jpg,125125.98,488699.5487,373.4576,-0.0966,42.0518,90.3625
I_217000933_0012_01_0021_P00_01.jpg.jpg,125126.3429,488850.593,372.6099,0.0015,41.9807,90.3067
I_217000934_0012_01_0020_P00_01.jpg.jpg,125126.5423,489001.5037,372.2257,-0.0644,42.0181,90.3363
I_217000935_0012_01_0019_P00_01.jpg.jpg,125127.9014,489152.4741,371.6175,-0.0375,42.0544,90.2683
I_217000936_0012_01_0018_P00_01.jpg.jpg,125127.5222,489303.5826,370.0691,-0.0037,42.0407,90.2675
I_217000937_0012_01_0017_P00_01.jpg.jpg,125126.2226,489454.6185,369.8991,-0.0943,42.025,90.296
I_217000938_0012_01_0016_P00_01.jpg.jpg,125125.152,489605.5986,369.5562,-0.0209,41.985,90.2819
I_217000939_0012_01_0015_P00_01.jpg.jpg,125124.8388,489756.5428,369.207,-0.1029,42.0042,90.3943
I_217000940_0012_01_0014_P00_01.jpg.jpg,125123.7157,489907.6111,369.4044,-0.0601,42.013,90.3737
I_217000941_0012_01_0013_P00_01.jpg.jpg,125121.421,490058.6465,369.6816,-0.0074,42.0233,90.2203
I_217000942_0012_01_0012_P00_01.jpg.jpg,125120.2043,490209.7045,368.5523,-0.1762,42.0351,90.4445
I_217000943_0012_01_0011_P00_01.jpg.jpg,125118.8674,490360.6175,367.1721,-0.0423,42.0381,90.3044
I_217000944_0012_01_0010_P00_01.jpg.jpg,125117.4731,490511.6335,365.727,-0.0657,42.0075,90.3154
I_217000945_0012_01_0009_P00_01.jpg.jpg,125117.5356,490662.6253,365.0777,-0.1242,42.0178,90.4285
I_217000946_0012_01_0008_P00_01.jpg.jpg,125117.9061,490813.6761,364.7117,-0.1237,42.0485,90.3743
I_217000947_0012_01_0007_P00_01.jpg.jpg,125118.0831,490964.6798,364.0087,0.0079,42.0548,90.2702
I_217000948_0012_01_0006_P00_01.jpg.jpg,125118.5766,491115.7605,362.8162,0.0208,42.0149,90.2479
I_217000949_0012_01_0005_P00_01.jpg.jpg,125119.0241,491266.7603,362.5011,0.0028,42.024,90.2791
I_217000950_0012_01_0004_P00_01.jpg.jpg,125119.8779,491417.7322,362.2244,-0.1828,42.0075,90.4621
I_217000951_0012_01_0003_P00_01.jpg.jpg,125119.5587,491568.7772,361.9615,-0.0065,41.9975,90.2527
I_217000952_0012_01_0002_P00_01.jpg.jpg,125118.239,491719.7976,364.4402,-0.1714,42.0143,90.3991
I_217000953_0012_01_0001_P00_01.jpg.jpg,125117.4252,491870.8404,368.9521,-0.0748,42.0305,90.3324
I_199000024_0022_01_0024_P00_01.jpg.jpg,127290.1611,486325.7319,375.4556,-44.5937,-0.0918,90.2498
I_199000025_0022_01_0023_P00_01.jpg.jpg,127288.4786,486476.7311,375.8317,-44.669,-0.0832,90.0491
I_199000026_0022_01_0022_P00_01.jpg.jpg,127287.1223,486627.6139,377.3358,-44.609,-0.0904,90.1092
I_199000027_0022_01_0021_P00_01.jpg.jpg,127286.1595,486778.6411,379.7051,-44.6457,-0.1603,90.2022
I_199000028_0022_01_0020_P00_01.jpg.jpg,127284.9094,486929.6496,380.1716,-44.5498,-0.2509,90.0773
I_199000029_0022_01_0019_P00_01.jpg.jpg,127284.744,487080.6383,380.671,-44.5825,-0.1845,90.1943
I_199000030_0022_01_0018_P00_01.jpg.jpg,127285.4109,487231.6167,381.7671,-44.6523,-0.1146,90.1454
I_199000031_0022_01_0017_P00_01.jpg.jpg,127286.0435,487382.6012,380.773,-44.6321,-0.1327,90.181
I_199000032_0022_01_0016_P00_01.jpg.jpg,127285.2342,487533.5332,377.7754,-44.683,-0.1342,90.1257
I_199000033_0022_01_0015_P00_01.jpg.jpg,127284.099,487684.6951,375.299,-44.6632,-0.0607,90.145
I_199000034_0022_01_0014_P00_01.jpg.jpg,127283.7111,487835.7193,371.2981,-44.6691,-0.0439,90.1559
I_199000035_0022_01_0013_P00_01.jpg.jpg,127283.6424,487986.7702,367.2376,-44.6439,0.0096,90.0394
I_199000036_0022_01_0012_P00_01.jpg.jpg,127282.3437,488137.7443,365.4398,-44.6879,-0.016,90.064
I_199000037_0022_01_0011_P00_01.jpg.jpg,127281.6741,488288.8156,365.4041,-44.6584,-0.0861,90.1209
I_199000038_0022_01_0010_P00_01.jpg.jpg,127281.999,488439.8426,365.4891,-44.6126,-0.1158,90.1215
I_199000039_0022_01_0009_P00_01.jpg.jpg,127281.3601,488590.8516,368.1385,-44.6569,-0.1604,90.2368
I_199000040_0022_01_0008_P00_01.jpg.jpg,127280.1891,488741.8569,370.1923,-44.6912,-0.1487,90.1969
I_199000041_0022_01_0007_P00_01.jpg.jpg,127278.284,488892.896,372.5908,-44.638,-0.1285,90.1368
I_199000042_0022_01_0006_P00_01.jpg.jpg,127278.3882,489043.968,373.8828,-44.6908,-0.166,90.1325
I_199000043_0022_01_0005_P00_01.jpg.jpg,127282.3812,489194.9986,373.9214,-44.6519,-0.182,90.167
I_199000044_0022_01_0004_P00_01.jpg.jpg,127286.2457,489345.9872,374.3002,-44.6602,-0.3809,90.4163
I_199000045_0022_01_0003_P00_01.jpg.jpg,127286.2177,489497.0044,374.4018,-44.6718,-0.1689,90.1676
I_199000046_0022_01_0002_P00_01.jpg.jpg,127278.4331,489648.0525,376.9121,-44.7183,-0.1192,90.0916
I_199000047_0022_01_0001_P00_01.jpg.jpg,127274.4349,489799.1204,379.3133,-44.6356,-0.4463,90.2964
I_199000049_0021_01_0001_P00_01.jpg.jpg,127067.4746,490131.7741,362.9191,44.7091,0.2658,-89.8708
I_199000050_0021_01_0002_P00_01.jpg.jpg,127061.8933,489980.7882,363.1393,44.5379,-0.1036,-90.0089
I_199000051_0021_01_0003_P00_01.jpg.jpg,127062.7962,489829.8553,363.1264,44.5792,0.2018,-89.8769
I_199000052_0021_01_0004_P00_01.jpg.jpg,127062.1478,489678.946,366.667,44.6981,0.0762,-89.8078
I_199000053_0021_01_0005_P00_01.jpg.jpg,127063.8519,489527.9972,369.9135,44.5975,0.0412,-89.9746
I_199000054_0021_01_0006_P00_01.jpg.jpg,127065.6564,489377.0484,371.9241,44.6684,0.1706,-89.8584
I_199000055_0021_01_0007_P00_01.jpg.jpg,127067.7818,489225.9746,367.09,44.6298,0.225,-89.8065
I_199000056_0021_01_0008_P00_01.jpg.jpg,127066.4889,489074.9772,365.1305,44.5964,0.1224,-89.8433
I_199000057_0021_01_0009_P00_01.jpg.jpg,127065.2471,488923.9712,364.244,44.6627,0.2294,-89.709
I_199000058_0021_01_0010_P00_01.jpg.jpg,127065.611,488773.0095,362.3706,44.697,0.1362,-89.8714
I_199000059_0021_01_0011_P00_01.jpg.jpg,127065.4976,488621.9423,362.8221,44.6177,0.0827,-89.8698
I_199000060_0021_01_0012_P00_01.jpg.jpg,127068.8131,488470.9553,366.4606,44.6251,-0.0645,-89.9527
I_199000061_0021_01_0013_P00_01.jpg.jpg,127072.2348,488319.9827,369.57,44.6349,0.2648,-89.7435
I_199000062_0021_01_0014_P00_01.jpg.jpg,127070.7389,488168.8895,370.72,44.6257,0.0689,-89.9732
I_199000063_0021_01_0015_P00_01.jpg.jpg,127069.5915,488017.835,370.2211,44.6723,0.1085,-89.8238
I_199000064_0021_01_0016_P00_01.jpg.jpg,127070.5155,487866.843,367.2469,44.65,0.2225,-89.8461
I_199000065_0021_01_0017_P00_01.jpg.jpg,127071.7921,487715.8075,367.0247,44.6633,0.2289,-89.7274
I_199000066_0021_01_0018_P00_01.jpg.jpg,127072.6922,487564.8089,367.4318,44.6389,0.1726,-89.7666
I_199000067_0021_01_0019_P00_01.jpg.jpg,127072.9679,487413.7361,366.2594,44.6254,0.0418,-89.8815
I_199000068_0021_01_0020_P00_01.jpg.jpg,127073.7891,487262.6551,366.1715,44.6672,0.0132,-89.9221
I_199000069_0021_01_0021_P00_01.jpg.jpg,127072.9719,487111.6612,366.9716,44.6471,0.2108,-89.7716
I_199000070_0021_01_0022_P00_01.jpg.jpg,127070.0731,486960.6436,367.8022,44.6177,0.2773,-89.716
I_199000071_0021_01_0023_P00_01.jpg.jpg,127071.8719,486809.6249,369.0599,44.6151,-0.0267,-90.0501
I_199000072_0021_01_0024_P00_01.jpg.jpg,127073.1204,486658.6322,370.144,44.6124,0.1583,-89.6677
I_199000073_0021_01_0025_P00_01.jpg.jpg,127073.4826,486507.6262,368.3908,44.6743,0.2187,-89.7657
I_199000074_0021_01_0026_P00_01.jpg.jpg,127073.3961,486356.672,365.1361,44.6247,0.1579,-89.7684
I_199000076_0020_01_0027_P00_01.jpg.jpg,126861.7171,486409.3617,378.5721,-44.6826,-0.193,90.3341
I_199000077_0020_01_0026_P00_01.jpg.jpg,126856.1068,486560.3864,377.2189,-44.6477,0.1429,89.8019
I_199000078_0020_01_0025_P00_01.jpg.jpg,126851.6137,486711.4191,378.0057,-44.6365,-0.2221,90.1892
I_199000079_0020_01_0024_P00_01.jpg.jpg,126852.4365,486862.3765,378.5182,-44.5729,-0.2186,90.1655
I_199000080_0020_01_0023_P00_01.jpg.jpg,126853.8599,487013.3629,377.9338,-44.6403,-0.1304,90.1006
I_199000081_0020_01_0022_P00_01.jpg.jpg,126856.0314,487164.3218,378.5922,-44.6086,-0.1394,90.1427
I_199000082_0020_01_0021_P00_01.jpg.jpg,126857.074,487315.4621,376.6712,-44.6133,-0.0911,90.18
I_199000083_0020_01_0020_P00_01.jpg.jpg,126855.4355,487466.4468,375.326,-44.6264,-0.1926,90.1789
I_199000084_0020_01_0019_P00_01.jpg.jpg,126854.4348,487617.4421,373.3961,-44.6495,-0.0804,90.1857
I_199000085_0020_01_0018_P00_01.jpg.jpg,126854.1701,487768.4849,369.1103,-44.6293,-0.13,90.1788
I_199000086_0020_01_0017_P00_01.jpg.jpg,126853.503,487919.4965,365.0511,-44.6157,-0.1443,90.1891
I_199000087_0020_01_0016_P00_01.jpg.jpg,126853.4481,488070.6185,361.3899,-44.6338,-0.16,90.2475
I_199000088_0020_01_0015_P00_01.jpg.jpg,126851.3881,488221.5325,359.1654,-44.7014,-0.1211,90.0181
I_199000089_0020_01_0014_P00_01.jpg.jpg,126850.4775,488372.5266,358.0429,-44.5731,-0.0585,90.0545
I_199000090_0020_01_0013_P00_01.jpg.jpg,126851.5201,488523.5079,363.0804,-44.7055,-0.1713,90.1614
I_199000091_0020_01_0012_P00_01.jpg.jpg,126854.027,488674.567,372.0285,-44.6634,-0.1294,90.2171
I_199000092_0020_01_0011_P00_01.jpg.jpg,126853.4856,488825.6326,378.2108,-44.6833,-0.1109,90.2168
I_199000093_0020_01_0010_P00_01.jpg.jpg,126849.3149,488976.6261,379.7559,-44.6474,-0.0278,90.0554
I_199000094_0020_01_0009_P00_01.jpg.jpg,126849.1273,489127.6315,378.5083,-44.6514,-0.0648,90.2548
I_199000095_0020_01_0008_P00_01.jpg.jpg,126849.1967,489278.672,375.9886,-44.6655,-0.1101,90.1374
I_199000096_0020_01_0007_P00_01.jpg.jpg,126847.1595,489429.7074,375.1908,-44.6759,-0.0567,90.0839
I_199000097_0020_01_0006_P00_01.jpg.jpg,126847.3338,489580.7909,373.5043,-44.6252,-0.1356,90.2389
I_199000098_0020_01_0005_P00_01.jpg.jpg,126846.611,489731.8261,372.1098,-44.6446,-0.1224,90.0908
I_199000099_0020_01_0004_P00_01.jpg.jpg,126846.2891,489882.7623,373.0091,-44.6483,-0.1191,90.1507
I_199000100_0020_01_0003_P00_01.jpg.jpg,126846.9355,490033.8,374.5098,-44.6432,-0.1488,90.2031
I_199000101_0020_01_0002_P00_01.jpg.jpg,126848.0439,490184.8629,374.7332,-44.6551,-0.2,90.2595
I_199000102_0020_01_0001_P00_01.jpg.jpg,126846.3559,490335.8971,374.3809,-44.6608,-0.1343,90.1615
I_199000104_0019_01_0001_P00_01.jpg.jpg,126631.9283,490611.5169,363.9204,44.6902,0.2035,-89.8518
I_199000105_0019_01_0002_P00_01.jpg.jpg,126632.6732,490460.6409,365.8506,44.6881,0.1425,-89.8421
I_199000106_0019_01_0003_P00_01.jpg.jpg,126633.9045,490309.5424,364.8354,44.6525,0.0179,-89.8564
I_199000107_0019_01_0004_P00_01.jpg.jpg,126632.2811,490158.4676,363.3812,44.7123,0.1803,-89.858
I_199000108_0019_01_0005_P00_01.jpg.jpg,126630.6395,490007.4516,362.6564,44.5326,0.0565,-89.8392
I_199000109_0019_01_0006_P00_01.jpg.jpg,126631.919,489856.4238,361.1892,44.6414,-0.0133,-89.9207
I_199000110_0019_01_0007_P00_01.jpg.jpg,126633.5404,489705.4291,360.8782,44.6098,0.0372,-89.8918
I_199000111_0019_01_0008_P00_01.jpg.jpg,126634.8695,489554.3915,361.591,44.6451,0.2467,-89.7619
I_199000112_0019_01_0009_P00_01.jpg.jpg,126635.9087,489403.4054,362.675,44.625,0.2115,-89.8144
I_199000113_0019_01_0010_P00_01.jpg.jpg,126634.9498,489252.3405,362.5959,44.6313,0.1492,-89.7887
I_199000114_0019_01_0011_P00_01.jpg.jpg,126635.0198,489101.3679,360.4796,44.6501,0.138,-89.8102
I_199000115_0019_01_0012_P00_01.jpg.jpg,126636.4944,488950.2958,357.2054,44.6185,0.1334,-89.9221
I_199000116_0019_01_0013_P00_01.jpg.jpg,126633.9034,488799.3066,354.4295,44.6255,0.2182,-89.707
I_199000117_0019_01_0014_P00_01.jpg.jpg,126632.4104,488648.2299,353.3867,44.6719,0.1211,-89.9255
I_199000118_0019_01_0015_P00_01.jpg.jpg,126631.1076,488497.2337,357.7134,44.6157,0.1638,-89.8894
I_199000119_0019_01_0016_P00_01.jpg.jpg,126632.4015,488346.1837,360.1581,44.6313,0.1262,-89.8234
I_199000120_0019_01_0017_P00_01.jpg.jpg,126635.3677,488195.1595,363.0998,44.6356,0.1876,-89.7798
I_199000121_0019_01_0018_P00_01.jpg.jpg,126635.4355,488044.1314,364.0235,44.612,0.1882,-89.8395
I_199000122_0019_01_0019_P00_01.jpg.jpg,126634.6783,487893.1401,364.9502,44.6591,0.1313,-89.761
I_199000123_0019_01_0020_P00_01.jpg.jpg,126636.7984,487742.0923,366.3245,44.6123,0.1452,-89.8985
I_199000124_0019_01_0021_P00_01.jpg.jpg,126638.9946,487591.0132,369.076,44.662,0.1363,-89.7985
I_199000125_0019_01_0022_P00_01.jpg.jpg,126640.174,487439.9893,370.6616,44.6598,0.0961,-89.8798
I_199000126_0019_01_0023_P00_01.jpg.jpg,126641.1333,487288.991,371.0259,44.6792,0.1499,-89.8797
I_199000127_0019_01_0024_P00_01.jpg.jpg,126638.9172,487137.9333,371.0241,44.6399,0.2392,-89.7713
I_199000128_0019_01_0025_P00_01.jpg.jpg,126638.0428,486986.9691,369.1803,44.6622,0.172,-89.9093
I_199000129_0019_01_0026_P00_01.jpg.jpg,126637.7363,486835.9534,366.9276,44.6202,0.1969,-89.8371
I_199000130_0019_01_0027_P00_01.jpg.jpg,126639.055,486684.9951,363.8136,44.6411,0.0269,-89.9247
I_199000131_0019_01_0028_P00_01.jpg.jpg,126640.1147,486533.9403,361.8792,44.6211,0.1732,-89.8209
I_199000132_0019_01_0029_P00_01.jpg.jpg,126641.1957,486382.8944,361.6555,44.6726,0.173,-89.8002
I_199000134_0018_01_0030_P00_01.jpg.jpg,126429.7174,486435.9435,380.1544,-44.7053,-1.0591,90.9823
I_199000135_0018_01_0029_P00_01.jpg.jpg,126427.6719,486586.9042,385.754,-44.5706,-0.6838,90.5819
I_199000136_0018_01_0028_P00_01.jpg.jpg,126428.371,486737.8536,390.0633,-44.7242,-0.3238,90.2698
I_199000137_0018_01_0027_P00_01.jpg.jpg,126429.7431,486888.8573,387.1287,-44.6453,0.0061,89.9405
I_199000138_0018_01_0026_P00_01.jpg.jpg,126429.0448,487039.8499,382.4415,-44.676,0.318,89.9225
I_199000139_0018_01_0025_P00_01.jpg.jpg,126426.9217,487190.8779,378.2579,-44.5688,0.2049,89.8611
I_199000140_0018_01_0024_P00_01.jpg.jpg,126424.4845,487341.9022,375.6404,-44.6374,0.0686,89.8931
I_199000141_0018_01_0023_P00_01.jpg.jpg,126424.7093,487492.8567,374.0565,-44.6491,0.166,89.86
I_199000142_0018_01_0022_P00_01.jpg.jpg,126424.8983,487643.883,374.4906,-44.6723,-0.0174,89.9919
I_199000143_0018_01_0021_P00_01.jpg.jpg,126423.5278,487794.9016,373.7645,-44.5866,0.0288,89.9909
I_199000144_0018_01_0020_P00_01.jpg.jpg,126422.1028,487945.9173,374.3201,-44.6172,0.0272,89.938
I_199000145_0018_01_0019_P00_01.jpg.jpg,126422.7615,488096.9663,377.4907,-44.6357,-0.0977,90.0692
I_199000146_0018_01_0018_P00_01.jpg.jpg,126424.1719,488247.9597,378.3368,-44.5972,-0.2001,90.2294
